period,org_code,parent_org,org_name,att_type1,att_type2,att_other,att_booked_type1,att_booked_type2,att_booked_other,over4hr_type1,over4hr_type2,over4hr_other,over4hr_booked_type1,over4hr_booked_type2,over4hr_booked_other,wait_4_12hr,wait_12hr_plus,emerg_admit_type1,emerg_admit_type2,emerg_admit_other,other_emerg_admit,total_attendances,total_over4hr,pct_within_4hr,breach
2025-04-01,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13944,514,8487,706,0,629,7686,0,239,366,0,30,1119,930,4940,0,0,1772,22945,7925,65.46,1
2025-04-01,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10304,0,5724,381,0,143,3312,0,306,135,0,2,476,105,3523,0,0,226,16028,3618,77.43,1
2025-04-01,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11718,1465,6014,0,0,0,4898,154,175,0,0,0,70,29,1447,38,34,394,19197,5227,72.77,1
2025-04-01,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6867,0,1611,0,0,0,2312,0,23,0,0,0,401,307,1074,0,0,0,8478,2335,72.46,1
2025-04-01,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,11082,0,4063,0,0,0,3911,0,22,0,0,0,458,525,3080,0,0,417,15145,3933,74.03,1
2025-04-01,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9964,536,2168,0,0,0,4211,9,88,0,0,0,712,667,2353,0,0,856,12668,4308,65.99,1
2025-04-01,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,4227,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,4227,292,93.09,1
2025-04-01,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4720,298,1878,174,0,0,2075,0,0,104,0,0,477,57,1263,0,0,1014,6896,2075,69.91,1
2025-04-01,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4837,0,0,0,0,0,479,0,0,0,0,0,1,1,1033,0,0,183,4837,479,90.1,1
2025-04-01,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18876,0,6084,629,0,0,4578,0,75,0,0,0,572,49,2771,0,0,286,24960,4653,81.36,1
2025-04-01,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17114,676,12040,63,0,315,6974,0,234,19,0,0,1740,275,3678,0,0,1131,29830,7208,75.84,1
2025-04-01,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6430,0,5708,0,0,0,3394,0,75,0,0,0,1095,444,2121,0,0,568,12138,3469,71.42,1
2025-04-01,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13095,0,0,263,0,0,5171,0,0,65,0,0,412,461,2888,0,0,2374,13095,5171,60.51,1
2025-04-01,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9960,0,13376,0,0,0,2557,0,9,0,0,0,61,0,3988,0,16,438,23336,2566,89.0,1
2025-04-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,6744,0,8207,0,0,0,3640,0,149,0,0,0,548,183,2772,0,0,606,14951,3789,74.66,1
2025-04-01,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8866,0,0,9,0,0,3494,0,0,2,0,0,606,299,2589,0,0,2153,8866,3494,60.59,1
2025-04-01,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12301,0,12385,0,0,0,5640,0,243,0,0,0,449,1256,2847,0,593,501,24686,5883,76.17,1
2025-04-01,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,5058,0,11581,0,0,0,2734,0,47,0,0,0,196,10,1796,0,542,2270,16639,2781,83.29,1
2025-04-01,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9122,0,4645,0,0,0,5265,0,745,0,0,0,1037,506,3636,0,0,2226,13767,6010,56.34,1
2025-04-01,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16201,0,3803,0,0,0,5913,0,487,0,0,0,998,969,4664,0,0,1061,20004,6400,68.01,1
2025-04-01,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21293,1911,0,0,0,0,9211,135,0,0,0,0,1390,724,6126,4,0,3304,23204,9346,59.72,1
2025-04-01,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8283,0,7118,0,0,802,2522,0,15,0,0,0,699,30,4306,0,0,541,15401,2537,83.53,1
2025-04-01,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8663,0,8440,1,0,1,4563,0,32,0,0,0,127,116,2793,0,7,246,17103,4595,73.13,1
2025-04-01,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7518,0,1027,318,0,1273,3016,0,63,131,0,1,645,364,2477,0,64,746,8545,3079,63.97,1
2025-04-01,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6929,0,3240,268,0,110,3541,0,86,91,0,0,762,663,1798,0,0,119,10169,3627,64.33,1
2025-04-01,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,7497,0,2991,2294,0,1557,3155,0,66,0,0,0,191,7,3074,0,0,499,10488,3221,69.29,1
2025-04-01,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8750,0,10410,419,0,437,4228,0,53,136,0,0,473,539,2721,0,0,1695,19160,4281,77.66,1
2025-04-01,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12948,0,4225,0,0,8010,5194,0,0,0,0,0,1927,12,4385,0,0,727,17173,5194,69.75,1
2025-04-01,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10930,0,2321,0,0,0,6438,0,589,0,0,0,327,1362,2992,0,150,1988,13251,7027,46.97,1
2025-04-01,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1900,0,0,5,0,0,25,0,0,1,0,0,0,0,0,0,1900,25,98.68,0
2025-04-01,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11832,4034,6919,0,0,364,5046,45,654,0,0,0,680,390,3635,1,0,1130,22785,5745,74.79,1
2025-04-01,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,25328,1459,2041,1999,0,629,9316,31,269,524,0,2,832,723,8483,41,78,1522,28828,9616,66.64,1
2025-04-01,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25265,882,18255,0,0,0,11668,34,1609,0,0,0,1215,1148,4382,1,38,1213,44402,13311,70.02,1
2025-04-01,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7388,0,2994,0,0,163,3758,0,128,0,0,5,469,783,2189,0,0,1636,10382,3886,62.57,1
2025-04-01,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10171,0,5676,242,0,290,4127,0,94,63,0,7,498,242,2766,0,33,476,15847,4221,73.36,1
2025-04-01,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8495,0,3443,581,0,0,1972,0,0,67,0,0,397,834,2673,0,0,981,11938,1972,83.48,1
2025-04-01,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12259,0,8063,0,0,0,4018,0,5,0,0,0,994,246,2516,0,0,1559,20322,4023,80.2,1
2025-04-01,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10837,95,3296,0,0,111,4897,0,103,0,0,0,261,54,3993,8,49,1282,14228,5000,64.86,1
2025-04-01,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10804,283,1568,395,1,37,3246,0,123,46,0,3,266,700,1870,2,0,150,12655,3369,73.38,1
2025-04-01,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7889,0,3897,81,0,57,3771,0,210,33,0,1,551,488,2448,0,105,921,11786,3981,66.22,1
2025-04-01,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,12442,0,0,489,0,0,375,0,0,16,0,0,0,0,0,0,12442,375,96.99,0
2025-04-01,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,100.0,0
2025-04-01,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13769,0,4221,0,0,0,4725,0,33,0,0,0,1050,65,3965,0,466,1006,17990,4758,73.55,1
2025-04-01,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,18237,0,9226,3934,0,29,8556,0,10,425,0,0,1219,386,4268,0,0,1752,27463,8566,68.81,1
2025-04-01,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1472,0,0,0,0,0,10,0,0,0,0,0,0,0,32,0,1472,10,99.32,0
2025-04-01,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5168,0,0,2470,0,0,24,0,0,1,0,0,0,0,0,0,5168,24,99.54,0
2025-04-01,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,164,0,0,2209,0,0,0,0,0,1,0,0,0,0,0,0,164,0,100.0,0
2025-04-01,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,112,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,112,0,100.0,0
2025-04-01,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,64,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,64,0,100.0,0
2025-04-01,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,561,0,0,2245,0,0,0,0,0,0,0,0,0,0,0,0,561,0,100.0,0
2025-04-01,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,75,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,75,0,100.0,0
2025-04-01,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,0,100.0,0
2025-04-01,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,9902,886,3041,1625,0,881,4250,14,170,454,0,11,1009,503,2958,0,0,2668,13829,4434,67.94,1
2025-04-01,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25192,0,8446,0,0,0,10385,0,403,0,0,0,1013,1222,6949,0,315,2182,33638,10788,67.93,1
2025-04-01,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11684,0,3459,255,0,151,4328,0,194,51,0,2,948,435,2649,0,87,1264,15143,4522,70.14,1
2025-04-01,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10298,2462,2087,1217,19,0,4206,33,0,381,0,0,672,25,2214,1,0,460,14847,4239,71.45,1
2025-04-01,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34366,326,1862,0,0,240,14652,0,87,0,0,10,2801,2096,10574,0,0,6523,36554,14739,59.68,1
2025-04-01,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6703,0,6382,263,0,145,3410,0,376,122,0,22,873,139,2309,0,106,294,13085,3786,71.07,1
2025-04-01,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6945,0,2890,0,0,119,4074,0,53,0,0,6,594,492,2047,0,0,1286,9835,4127,58.04,1
2025-04-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3736,0,0,264,0,0,49,0,0,0,0,0,0,0,0,0,3736,49,98.69,0
2025-04-01,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11926,1645,6352,0,0,1051,4751,192,0,0,0,0,738,85,3648,24,0,2898,19923,4943,75.19,1
2025-08-01,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,3395,0,0,6,0,0,50,0,0,0,0,0,0,0,0,0,3395,50,98.53,0
2025-08-01,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,0,100.0,0
2025-08-01,DJV01,NHS ENGLAND SOUTH EAST ,HERNE BAY HEALTH CARE LTD,0,0,2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531,0,100.0,0
2025-08-01,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3085,0,100.0,0
2025-08-01,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,0,100.0,0
2025-08-01,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916,0,100.0,0
2025-08-01,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2325,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2325,23,99.01,0
2025-08-01,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2325,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2325,23,99.01,0
2025-08-01,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5031,0,1100,377,0,27,1103,0,0,65,0,0,95,0,1141,0,0,246,6131,1103,82.01,1
2025-08-01,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15446,0,0,0,0,0,2708,0,0,0,0,0,846,16,2816,0,0,174,15446,2708,82.47,1
2025-08-01,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1643,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1643,2,99.88,0
2025-08-01,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,5641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5641,0,100.0,0
2025-08-01,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,100.0,0
2025-08-01,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,9278,0,5843,330,0,935,3599,0,689,89,0,0,334,696,1723,0,0,479,15121,4288,71.64,1
2025-08-01,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10052,0,0,0,0,0,3904,0,0,0,0,0,552,538,2964,0,0,883,10052,3904,61.16,1
2025-08-01,RW1,NHS ENGLAND SOUTH EAST ,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,0,0,2986,0,0,0,0,0,65,0,0,0,0,0,0,0,3,110,2986,65,97.82,0
2025-08-01,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,6264,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6264,21,99.66,0
2025-08-01,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,100.0,0
2025-08-01,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2050,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,2050,98,95.22,0
2025-08-01,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,100.0,0
2025-08-01,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10927,1182,5708,769,0,1198,5402,52,132,364,0,31,663,4,4241,20,0,1414,17817,5586,68.65,1
2025-08-01,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4303,0,0,0,0,0,424,0,0,0,0,0,0,0,691,0,0,246,4303,424,90.15,1
2025-08-01,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9140,0,0,37,0,0,1992,0,0,0,0,0,260,0,3100,0,0,443,9140,1992,78.21,1
2025-08-01,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7618,0,1350,0,0,0,3025,0,0,0,0,0,521,230,1527,0,0,465,8968,3025,66.27,1
2025-08-01,A5D4Q,NHS ENGLAND MIDLANDS ,NEMS CBS (UTC),0,0,3664,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,3664,871,76.23,1
2025-08-01,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,100.0,0
2025-08-01,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5076,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,5076,48,99.05,0
2025-08-01,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6896,0,2901,0,0,95,4340,0,16,0,0,0,611,378,2091,0,0,578,9797,4356,55.54,1
2025-08-01,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,3491,0,0,0,0,0,155,0,0,0,0,0,7,1,498,0,0,181,3491,155,95.56,0
2025-08-01,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,7623,0,0,1406,0,0,226,0,0,18,0,0,0,0,0,0,7623,226,97.04,0
2025-08-01,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4916,0,100.0,0
2025-08-01,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5574,0,6493,0,0,0,2127,0,64,0,0,0,181,8,2226,0,0,77,12067,2191,81.84,1
2025-08-01,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5759,1068,201,124,0,0,2318,0,0,28,0,0,454,207,1489,0,0,143,7028,2318,67.02,1
2025-08-01,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,4244,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,4244,116,97.27,0
2025-08-01,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10343,0,0,0,0,0,1958,0,0,0,0,0,224,35,1707,0,0,312,10343,1958,81.07,1
2025-08-01,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,8680,0,0,0,0,0,125,0,0,0,0,0,0,0,1,23,8680,125,98.56,0
2025-08-01,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7556,0,0,417,0,0,113,0,0,4,0,0,0,0,0,0,7556,113,98.5,0
2025-08-01,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599,0,100.0,0
2025-08-01,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,8674,0,0,334,0,0,264,0,0,44,0,0,0,0,0,0,8674,264,96.96,0
2025-08-01,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3507,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,3507,262,92.53,1
2025-08-01,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1732,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,1732,73,95.79,0
2025-08-01,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2699,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,2699,156,94.22,1
2025-08-01,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1554,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1554,7,99.55,0
2025-08-01,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14677,2431,0,0,0,0,5119,131,0,0,0,0,885,188,5027,6,0,1433,17108,5250,69.31,1
2025-08-01,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,5127,0,0,444,0,4834,1675,0,0,97,0,14,196,44,2060,0,0,464,5127,1675,67.33,1
2025-08-01,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6036,215,0,632,0,0,2246,0,0,0,0,0,424,61,1635,0,0,467,6251,2246,64.07,1
2025-08-01,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1396,0,0,0,0,0,121,0,0,0,0,0,0,0,108,0,14,1396,121,91.33,1
2025-08-01,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7826,0,649,83,0,0,2231,0,0,0,0,0,438,199,2078,0,0,245,8475,2231,73.68,1
2025-08-01,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9265,132,5765,0,0,0,4281,0,95,0,0,0,680,329,2876,0,0,1620,15162,4376,71.14,1
2025-08-01,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11743,1548,5448,0,0,0,4495,92,82,0,0,0,74,9,1387,35,33,293,18739,4669,75.08,1
2025-08-01,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,7488,0,3890,34,0,8,3709,0,318,16,0,2,481,331,2407,0,95,798,11378,4027,64.61,1
2025-08-01,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1387,0,0,0,0,0,2,0,0,0,0,0,0,0,3,587,1387,2,99.86,0
2025-08-01,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12926,0,0,340,0,0,3381,0,0,0,0,0,299,72,1451,0,0,241,12926,3381,73.84,1
2025-08-01,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13420,0,0,280,0,0,5301,0,0,55,0,0,439,221,2866,0,0,2626,13420,5301,60.5,1
2025-08-01,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,6990,0,2820,0,0,0,3499,0,31,0,0,0,535,118,2774,0,0,583,9810,3530,64.02,1
2025-08-01,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1972,0,0,46,0,0,47,0,0,0,0,0,0,0,0,0,1972,47,97.62,0
2025-08-01,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334,0,100.0,0
2025-08-01,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3363,0,0,273,0,0,13,0,0,0,0,0,0,0,0,0,3363,13,99.61,0
2025-08-01,G3P9C,NHS ENGLAND SOUTH WEST ,TROWBRIDGE MINOR INJURIES UNIT,0,0,1058,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1058,7,99.34,0
2025-08-01,NQT1I,NHS ENGLAND SOUTH WEST ,CHIPPENHAM COMMUNITY HOSPITAL,0,0,1685,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1685,9,99.47,0
2025-08-01,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1584,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1584,7,99.56,0
2025-08-01,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,1148,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1148,2,99.83,0
2025-08-01,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4694,0,0,240,0,0,231,0,0,0,0,0,0,0,0,0,4694,231,95.08,0
2025-08-01,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0,100.0,0
2025-08-01,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,23856,2972,10819,3083,584,835,10063,141,284,1165,26,39,2881,69,5813,138,119,431,37647,10488,72.14,1
